order_id,customer_id,product_id,order_date,quantity,discount_pct,payment_method,order_value,delivery_status,return_flag
501286,18834,9615,2025-09-23,1,20,Paytm_UPI,975.62,Delivered,0
377537,98918,8083,2026-06-04,1,0,COD,581.32,Delivered,0
841758,90482,2561,2026-01-11,2,20,Paytm_UPI,383.14,Delivered,0
467624,96799,2347,2025-11-14,3,10,Paytm_UPI,699.84,Delivered,0
945044,80244,5264,2025-12-24,1,0,COD,280.73,Delivered,0
479021,35443,6841,2026-04-26,2,10,COD,138.86,Delivered,0
266951,37359,5841,2025-09-10,1,0,Paytm_UPI,2175.9,Delivered,0
438438,85748,7076,2025-07-13,1,10,COD,546.07,Delivered,0
216895,35575,6910,2025-09-18,2,0,COD,850.74,Delivered,0
710110,69243,6575,2025-11-04,1,0,COD,845.35,Delivered,0
630704,60374,8397,2026-04-04,1,0,Paytm_UPI,245.87,Delivered,0
773508,39451,5289,2026-02-09,3,10,Paytm_Wallet,658.64,Delivered,0
410592,44159,4127,2026-04-26,1,0,Paytm_UPI,1666.51,Delivered,0
687119,58567,3323,2026-02-01,2,10,COD,4218.44,Delivered,0
286550,51224,7811,2025-12-08,1,20,COD,96.0,Delivered,0
748513,38601,1439,2026-04-03,3,20,Paytm_UPI,288.27,Delivered,0
179623,18665,5698,2025-09-22,1,0,Paytm_Wallet,960.94,Delivered,0
197898,95944,9161,2025-08-11,1,20,COD,1186.9,Returned,1
846235,41270,2669,2026-02-24,1,0,COD,951.83,Delivered,0
795405,63633,7028,2025-12-11,1,0,COD,722.09,Delivered,0
993605,37294,1376,2025-10-17,1,10,Paytm_UPI,728.15,Delivered,0
252846,20202,8027,2026-04-11,1,20,Paytm_UPI,2057.57,Delivered,0
456687,18855,8298,2026-01-29,1,10,Paytm_UPI,4212.62,Delivered,0
470985,18450,6907,2025-12-08,1,10,Paytm_UPI,1206.97,Delivered,0
239494,55443,1871,2026-06-29,2,0,Paytm_UPI,249.72,Delivered,0
503953,50642,1321,2025-08-16,2,0,COD,338.99,Delivered,0
986056,20803,7241,2026-04-18,2,0,COD,3597.92,Returned,1
954141,60556,8364,2026-06-12,1,20,COD,1032.95,Delivered,0
937274,87554,8129,2025-10-29,1,10,COD,672.96,Delivered,0
743217,94259,5762,2026-02-13,2,0,Paytm_UPI,724.24,Delivered,0
186205,43126,2975,2025-11-09,1,0,COD,517.23,Delivered,0
335745,94040,2375,2025-12-25,1,20,Paytm_UPI,442.44,Delivered,0
966264,52287,7592,2025-07-22,1,10,COD,1043.14,Returned,1
357848,97274,8295,2026-02-04,1,20,Paytm_UPI,344.52,Returned,1
262541,53750,5412,2026-03-23,1,10,Paytm_Wallet,2662.42,Delivered,0
387087,74494,4278,2025-07-17,1,0,COD,725.82,Delivered,0
618513,61879,8583,2025-10-02,1,20,Paytm_Wallet,1194.42,Delivered,0
973723,96298,4673,2026-04-02,1,10,COD,159.98,Delivered,0
329612,61949,6533,2025-10-10,1,10,Paytm_UPI,633.78,Delivered,0
336802,12981,6727,2025-12-25,2,0,COD,397.21,Delivered,0
779367,56105,7834,2026-05-18,1,0,COD,223.03,Delivered,0
326458,78146,9456,2025-09-01,3,0,COD,1131.05,Delivered,0
113021,33516,5718,2025-10-30,1,20,COD,563.42,Delivered,0
355517,94922,4673,2025-07-15,1,10,Paytm_Wallet,159.98,Delivered,0
999186,69464,5289,2026-03-01,1,20,COD,585.46,Delivered,0
606748,97501,1738,2026-05-28,2,20,COD,408.82,Delivered,0
560272,46512,5718,2025-12-14,1,0,COD,704.27,Delivered,0
683346,44803,3435,2026-02-06,2,10,Paytm_UPI,713.38,Delivered,0
695681,68066,4010,2025-09-19,1,0,COD,199.03,Delivered,0
532352,73369,9049,2025-09-17,3,20,Paytm_UPI,257.9,Delivered,0
989092,41142,8093,2026-01-24,1,0,COD,328.3,Delivered,0
709113,91233,7056,2025-12-09,2,20,Paytm_UPI,131.59,Delivered,0
757724,15771,1853,2026-02-15,1,0,COD,666.57,Delivered,0
505907,83404,7028,2026-04-23,1,20,COD,577.67,Delivered,0
374194,93958,6482,2026-04-07,1,10,COD,380.22,Delivered,0
935502,52476,8539,2025-11-25,2,0,Paytm_UPI,944.58,Delivered,0
942453,62037,4531,2026-05-14,2,0,Paytm_UPI,1108.47,Delivered,0
376359,55224,5717,2025-12-21,1,0,Paytm_Wallet,262.79,Delivered,0
488212,55134,8724,2025-11-25,1,0,Paytm_UPI,940.76,Delivered,0
346106,60096,1687,2025-11-08,2,0,COD,1236.05,Delivered,0
666618,29048,7811,2025-11-22,1,0,Paytm_UPI,120.0,Delivered,0
180782,46932,1668,2026-04-02,1,20,Paytm_UPI,1654.72,Delivered,0
241025,30056,7693,2025-11-08,1,10,COD,1079.67,Delivered,0
967641,93769,6927,2026-04-05,1,20,COD,634.33,Delivered,0
358888,35313,1266,2026-05-11,2,0,COD,311.04,Delivered,0
664422,17686,3958,2026-02-16,2,10,Paytm_UPI,676.22,Delivered,0
235019,75521,9335,2025-08-13,1,10,Paytm_UPI,768.83,Delivered,0
922312,84000,7931,2026-01-20,1,20,Paytm_UPI,620.16,Delivered,0
842762,36097,3527,2026-01-07,2,0,Paytm_Wallet,592.37,Delivered,0
661365,44223,1718,2025-11-05,1,0,COD,234.56,Delivered,0
209898,74178,6367,2026-05-16,1,10,Paytm_UPI,320.74,Delivered,0
966431,33770,3669,2026-02-26,1,10,Paytm_Wallet,676.97,Delivered,0
338891,66072,1781,2026-04-12,2,0,Paytm_UPI,4186.04,Delivered,0
465263,50642,8129,2026-04-11,1,10,COD,672.96,Delivered,0
836251,51662,7056,2026-03-14,1,10,Paytm_UPI,148.04,Delivered,0
680987,39716,1227,2026-05-21,1,0,Paytm_UPI,407.87,Delivered,0
334843,78765,7395,2026-01-03,1,20,Paytm_UPI,699.26,Delivered,0
382206,89254,3669,2026-02-15,1,0,Paytm_UPI,752.19,Delivered,0
977252,97932,8194,2025-07-27,1,20,COD,119.08,Delivered,0
582595,49692,6367,2026-03-04,1,10,COD,320.74,Delivered,0
559140,92110,8433,2026-01-16,1,0,Paytm_UPI,603.0,Delivered,0
719774,95267,9042,2025-12-23,2,0,Paytm_UPI,451.38,Delivered,0
167798,61266,7909,2025-09-11,1,10,COD,4196.03,Delivered,0
123189,51220,2253,2026-02-09,1,0,Paytm_Wallet,477.57,Delivered,0
570253,69394,2742,2026-02-09,1,0,Paytm_UPI,4573.73,Delivered,0
781865,93819,8516,2025-07-29,1,20,COD,600.4,Delivered,0
464488,10207,9096,2026-01-08,1,20,COD,3200.46,Delivered,0
840618,89993,9411,2025-09-02,1,0,Paytm_UPI,218.27,Delivered,0
166874,99974,8506,2026-03-28,2,0,Paytm_Wallet,3124.32,Delivered,0
471628,47988,3095,2025-08-01,1,20,COD,745.82,Delivered,0
853788,19225,4066,2025-10-22,1,0,COD,1134.82,Delivered,0
697429,94497,6959,2025-10-12,1,0,Paytm_UPI,701.49,Delivered,0
863112,77746,9618,2025-07-17,1,0,Paytm_UPI,831.76,Delivered,0
848276,95824,8576,2026-02-24,3,20,COD,300.95,Delivered,0
614651,55082,7241,2025-12-21,2,0,COD,3597.92,Delivered,0
838425,51071,5412,2026-04-29,1,10,Paytm_UPI,2662.42,Delivered,0
239834,25096,8947,2025-12-07,1,0,Paytm_UPI,730.48,Delivered,0
325657,16416,4053,2026-03-21,2,0,Paytm_UPI,398.9,Delivered,0
574073,94040,3757,2025-11-04,1,10,COD,1005.99,Delivered,0
664548,48590,1129,2026-04-03,1,0,COD,136.51,Delivered,0
807440,55032,2574,2025-11-02,1,20,Paytm_Wallet,2628.42,Delivered,0
446589,12900,8129,2025-10-05,1,10,COD,672.96,Delivered,0
697538,40161,5961,2026-05-13,1,10,COD,212.18,Returned,1
632629,65725,5412,2025-12-12,1,0,COD,2958.25,Delivered,0
251239,95599,9108,2026-04-30,2,10,COD,356.03,Delivered,0
665824,80685,1606,2026-03-28,1,0,Paytm_UPI,743.36,Delivered,0
715380,22502,5289,2025-11-06,1,0,Paytm_UPI,731.82,Delivered,0
107104,81267,8173,2026-02-28,1,0,COD,3477.57,Delivered,0
155544,47767,5273,2026-04-09,1,10,Paytm_UPI,673.04,Delivered,0
891115,23926,1448,2025-11-23,1,10,Paytm_UPI,116.68,Delivered,0
715983,37767,2382,2025-08-22,2,0,Paytm_UPI,703.02,Returned,1
912248,60911,4847,2025-08-03,2,20,Paytm_Wallet,706.8,Delivered,0
743668,36181,7548,2025-07-31,1,0,COD,3790.03,Returned,1
655506,10942,5180,2025-12-14,1,0,COD,289.46,Delivered,0
865859,91235,8173,2025-09-07,1,0,COD,3477.57,Delivered,0
868140,69942,6910,2025-09-20,1,0,Paytm_UPI,850.74,Delivered,0
360885,12587,2941,2026-02-25,1,20,COD,1828.9,Delivered,0
911319,60789,3161,2026-04-27,2,0,Paytm_Wallet,648.02,Delivered,0
288052,26577,5198,2026-05-27,1,0,Paytm_UPI,395.82,Delivered,0
290041,89993,8074,2025-07-18,1,20,Paytm_UPI,2273.56,Delivered,0
780952,19545,1662,2026-07-02,2,0,Paytm_UPI,539.6,Delivered,0
619018,32955,5224,2026-04-15,1,0,COD,150.65,Delivered,0
225304,92132,7534,2025-11-12,1,20,COD,830.21,Delivered,0
193434,89415,8805,2025-08-12,1,20,Paytm_UPI,658.66,Delivered,0
523158,66985,7395,2026-02-14,1,20,Paytm_UPI,699.26,Delivered,0
834976,70784,3161,2026-03-30,1,10,COD,583.22,Delivered,0
506271,20208,5469,2026-05-15,1,10,Paytm_Wallet,271.07,Delivered,0
527372,98892,3527,2025-12-02,1,0,COD,592.37,Delivered,0
830244,67342,9063,2026-01-07,3,0,COD,1335.66,Delivered,0
245237,64266,4149,2026-06-01,1,0,Paytm_UPI,980.53,Returned,1
459971,30319,8251,2025-09-16,1,0,COD,4207.38,Delivered,0
200519,33459,2459,2025-11-04,1,0,Paytm_UPI,998.52,Delivered,0
472409,42207,5412,2025-09-13,1,10,COD,2662.42,Delivered,0
841618,72061,8653,2025-12-21,1,20,Paytm_Wallet,271.17,Delivered,0
364255,38707,5958,2026-01-17,2,0,Paytm_UPI,984.82,Delivered,0
195142,18891,5956,2025-09-16,2,10,COD,323.99,Delivered,0
373159,35260,3736,2025-12-09,1,0,Paytm_UPI,163.15,Delivered,0
310351,33516,2644,2025-10-03,1,20,Paytm_UPI,581.09,Delivered,0
468260,32431,4428,2026-03-15,1,10,COD,198.5,Delivered,0
763756,32973,7020,2025-08-07,1,10,Paytm_UPI,568.15,Delivered,0
456222,51220,5654,2025-12-29,1,10,COD,151.85,Delivered,0
888335,62818,7028,2025-08-12,1,20,COD,577.67,Delivered,0
649314,78195,2253,2025-10-15,1,0,Paytm_Wallet,477.57,Delivered,0
121391,71918,8805,2026-06-13,1,10,COD,740.99,Delivered,0
735604,72814,1770,2025-07-30,1,0,Paytm_UPI,589.89,Delivered,0
684191,46170,2934,2025-07-29,1,10,Paytm_UPI,1133.3,Delivered,0
815873,92756,2815,2025-11-28,1,20,Paytm_Wallet,2772.55,Delivered,0
200128,58606,8682,2025-09-10,1,0,COD,3576.86,Delivered,0
101812,38759,7773,2026-01-28,1,10,Paytm_UPI,850.01,Delivered,0
113189,82140,2040,2025-07-08,1,10,Paytm_UPI,1101.84,Delivered,0
442737,85584,2833,2025-12-03,1,0,COD,181.32,Delivered,0
421140,78062,7283,2025-07-17,1,0,Paytm_UPI,3236.06,Delivered,0
938900,63422,8612,2026-06-23,1,10,COD,418.96,Delivered,0
695673,41135,7101,2026-02-10,1,0,COD,3945.19,Delivered,0
493044,13864,8499,2026-06-05,1,10,COD,572.59,Delivered,0
172759,31516,2339,2025-09-11,1,0,Paytm_UPI,143.94,Delivered,0
297637,81989,8454,2026-03-11,1,0,COD,637.23,Delivered,0
751031,78089,1067,2026-01-16,1,0,COD,521.67,Delivered,0
290617,77070,3787,2026-01-30,1,0,COD,972.44,Delivered,0
328981,81776,9121,2025-11-18,1,0,Paytm_UPI,359.44,Delivered,0
201675,60777,6882,2026-06-10,1,0,Paytm_UPI,1280.89,Delivered,0
816367,29073,5830,2026-06-26,1,0,COD,144.59,Delivered,0
262184,29127,6453,2026-02-24,2,20,Paytm_UPI,337.46,Delivered,0
492343,65363,7914,2026-02-14,1,0,COD,3402.79,Delivered,0
285522,58606,7056,2026-06-18,1,20,COD,131.59,Delivered,0
562104,89415,2516,2026-04-07,1,10,Paytm_UPI,874.71,Delivered,0
987067,89254,2328,2026-06-13,1,0,COD,499.17,Delivered,0
909483,95181,5657,2025-09-13,1,20,Paytm_UPI,279.28,Delivered,0
631972,49384,8612,2025-09-02,1,20,Paytm_Wallet,372.41,Delivered,0
953919,27048,8987,2026-05-21,1,20,Paytm_UPI,443.01,Delivered,0
566727,60275,8233,2025-07-18,2,0,COD,951.72,Delivered,0
752300,27342,8426,2025-07-22,1,0,COD,1413.18,Delivered,0
663703,21552,4476,2026-06-16,1,0,COD,684.2,Delivered,0
932199,37297,6575,2026-07-07,1,10,Paytm_UPI,760.82,Returned,1
226125,77715,9295,2026-05-16,1,0,Paytm_UPI,819.57,Delivered,0
426804,15273,1815,2026-07-05,2,10,Paytm_UPI,2498.25,Delivered,0
405587,59856,4365,2025-08-17,1,10,Paytm_UPI,4152.48,Delivered,0
466009,32387,8129,2026-03-29,1,0,COD,747.73,Delivered,0
289180,49948,2382,2026-02-21,1,0,COD,703.02,Delivered,0
643674,62037,1087,2025-09-10,2,20,COD,380.76,Delivered,0
204565,88558,8433,2026-01-16,1,20,Paytm_Wallet,482.4,Delivered,0
302542,41551,1339,2026-02-26,2,10,Paytm_Wallet,414.92,Delivered,0
262794,24790,7822,2026-03-02,2,0,Paytm_UPI,3411.99,Delivered,0
453786,89007,2669,2026-07-06,1,0,COD,951.83,Returned,1
576752,85008,8669,2026-07-02,1,20,COD,3048.07,Delivered,0
790474,12453,7766,2026-02-04,1,0,COD,796.59,Delivered,0
972174,37742,6910,2025-12-05,1,20,Paytm_UPI,680.59,Delivered,0
922149,70952,7922,2025-12-27,1,20,Paytm_UPI,173.41,Delivered,0
222034,60703,4766,2026-03-23,2,0,Paytm_UPI,227.55,Delivered,0
681395,60194,9755,2025-08-01,1,0,Paytm_UPI,2230.65,Delivered,0
454779,49251,8817,2025-10-10,1,10,COD,337.83,Delivered,0
483457,82340,9295,2025-08-30,2,0,Paytm_UPI,819.57,Delivered,0
351082,31906,1336,2026-05-20,1,0,COD,1363.81,Delivered,0
614607,14910,6323,2025-09-18,1,0,Paytm_UPI,509.5,Delivered,0
932625,91230,2561,2025-12-11,1,0,COD,478.93,Delivered,0
143610,63668,3736,2025-11-23,1,10,COD,146.84,Delivered,0
161471,22121,4274,2026-06-27,1,10,Paytm_UPI,632.67,Delivered,0
603760,39837,8027,2026-05-17,1,20,COD,2057.57,Delivered,0
984580,25084,8439,2026-06-25,1,10,COD,739.76,Delivered,0
791703,87718,1745,2026-04-07,1,10,Paytm_Wallet,3713.21,Delivered,0
891267,61007,6764,2026-05-28,1,10,Paytm_UPI,161.6,Delivered,0
719848,21495,1321,2025-08-14,1,0,COD,338.99,Delivered,0
988955,10235,1217,2026-01-24,1,10,COD,1216.88,Delivered,0
195371,79615,8516,2026-03-21,1,0,COD,750.5,Delivered,0
786611,96755,5930,2025-11-08,1,10,COD,616.54,Delivered,0
652953,32241,8298,2026-02-10,3,20,COD,3744.55,Delivered,0
703022,85156,2087,2026-04-05,3,10,Paytm_Wallet,292.71,Delivered,0
657764,31596,9108,2026-01-25,1,20,Paytm_UPI,316.47,Delivered,0
513332,64600,2457,2026-04-26,1,20,COD,307.17,Delivered,0
672922,21442,9248,2026-03-13,1,0,Paytm_Wallet,663.74,Delivered,0
310692,70776,4531,2025-10-24,1,20,COD,886.78,Delivered,0
435876,73827,7853,2025-08-28,1,0,COD,749.16,Delivered,0
569661,46170,2410,2026-04-29,2,0,Paytm_Wallet,543.82,Delivered,0
307661,69552,2347,2025-10-28,1,10,COD,699.84,Delivered,0
756764,20350,5248,2025-12-19,1,0,COD,3930.59,Delivered,0
523874,72739,7920,2025-12-22,1,0,COD,603.7,Delivered,0
495383,45361,4671,2025-08-07,1,10,COD,311.45,Delivered,0
614290,63948,1815,2025-07-16,2,0,Paytm_UPI,2775.83,Delivered,0
615101,87814,6294,2025-08-16,1,0,COD,2779.34,Delivered,0
437132,61697,9824,2026-02-09,2,20,COD,262.47,Delivered,0
607620,65725,8107,2026-02-28,1,0,Paytm_UPI,1083.89,Returned,1
507695,87718,6908,2025-11-02,3,0,COD,934.74,Delivered,0
621786,35237,8506,2026-05-08,1,20,COD,2499.46,Delivered,0
908180,73092,3257,2025-10-26,1,0,Paytm_UPI,897.04,Delivered,0
908287,94497,1297,2026-03-29,1,0,Paytm_Wallet,1396.77,Delivered,0
832851,91057,4032,2025-07-28,1,10,Paytm_Wallet,264.31,Delivered,0
653176,57223,1050,2026-05-25,2,20,Paytm_UPI,286.89,Delivered,0
143654,14461,2911,2025-09-18,1,10,Paytm_UPI,689.78,Delivered,0
193519,92149,8675,2025-11-03,1,0,COD,4531.29,Delivered,0
716006,63101,9755,2026-04-23,1,0,Paytm_UPI,2230.65,Delivered,0
699025,11947,4278,2026-02-02,1,0,COD,725.82,Delivered,0
281779,81567,8765,2026-03-12,1,0,Paytm_UPI,904.46,Delivered,0
428889,34632,5382,2026-04-20,2,20,Paytm_Wallet,429.91,Delivered,0
150285,35292,4599,2026-01-30,1,0,Paytm_UPI,794.75,Delivered,0
129321,32789,3118,2025-07-25,1,20,COD,1344.94,Delivered,0
417661,11653,4975,2025-12-03,1,20,COD,981.46,Delivered,0
297382,24585,1471,2025-11-20,1,0,COD,2719.72,Delivered,0
663886,54801,3434,2025-07-27,1,20,COD,520.55,Returned,1
963760,42778,7028,2026-05-23,1,10,Paytm_Wallet,649.88,Delivered,0
817399,87353,7693,2026-06-11,1,10,COD,1079.67,Delivered,0
554876,97988,8147,2026-04-19,1,10,Paytm_UPI,708.47,Delivered,0
633069,25403,5263,2026-01-26,1,0,COD,573.34,Delivered,0
990472,97044,7811,2025-09-14,1,0,COD,120.0,Delivered,0
633458,62264,9161,2025-11-28,1,10,COD,1335.26,Delivered,0
814220,83051,6233,2026-04-04,1,20,COD,689.54,Delivered,0
146893,29194,3161,2026-06-25,1,0,Paytm_Wallet,648.02,Delivered,0
324912,42495,7056,2025-08-14,1,20,Paytm_UPI,131.59,Delivered,0
579444,78585,7564,2025-09-17,1,0,COD,1180.78,Delivered,0
332329,24031,7447,2026-04-09,1,0,COD,725.47,Delivered,0
435869,84569,9317,2025-08-04,3,0,COD,2499.88,Delivered,0
848719,87580,1439,2025-09-24,1,20,Paytm_UPI,288.27,Delivered,0
619333,38051,2435,2025-09-25,1,0,COD,616.16,Delivered,0
698889,86931,7120,2026-03-12,1,10,COD,355.8,Delivered,0
742794,65082,1095,2025-07-13,1,0,COD,1179.24,Delivered,0
147431,75521,6174,2026-06-30,1,20,Paytm_UPI,88.35,Delivered,0
500019,62640,7259,2025-09-25,1,0,Paytm_UPI,1108.27,Delivered,0
822877,19880,7592,2025-08-21,1,0,COD,1159.04,Delivered,0
404550,85156,4254,2025-07-08,1,20,Paytm_Wallet,701.17,Delivered,0
352064,60911,8093,2026-03-20,2,0,COD,328.3,Returned,1
953161,69087,8653,2026-06-27,1,10,COD,305.06,Delivered,0
971685,90263,8682,2025-11-12,1,0,Paytm_UPI,3576.86,Delivered,0
285658,53397,9655,2025-12-05,1,10,Paytm_UPI,135.83,Delivered,0
966723,80730,2900,2025-10-03,2,0,COD,985.43,Delivered,0
489843,96673,3435,2026-06-28,1,10,Paytm_UPI,713.38,Delivered,0
978483,33040,2682,2025-12-10,1,0,Paytm_Wallet,3475.28,Delivered,0
146930,11930,3093,2025-09-05,1,0,Paytm_UPI,383.82,Delivered,0
248551,17113,3736,2026-02-24,1,0,COD,163.15,Delivered,0
358131,85156,5382,2026-03-05,1,0,Paytm_Wallet,537.39,Delivered,0
801007,34032,5412,2025-10-15,1,10,COD,2662.42,Returned,1
543380,60343,1962,2026-03-28,1,10,COD,3225.29,Delivered,0
698254,55039,4671,2026-04-08,1,10,Paytm_Wallet,311.45,Delivered,0
756608,29569,7513,2025-11-04,1,10,Paytm_UPI,789.85,Delivered,0
314828,39902,5764,2026-07-07,1,10,COD,2659.08,Delivered,0
785072,15943,4933,2026-04-19,2,10,Paytm_UPI,665.6,Delivered,0
385857,31511,8506,2025-12-12,1,0,COD,3124.32,Delivered,0
823812,71066,2533,2025-07-10,1,10,Paytm_UPI,1210.95,Delivered,0
536089,78241,8007,2026-05-22,1,10,COD,357.43,Delivered,0
533732,94957,8046,2025-11-30,1,10,Paytm_UPI,858.09,Delivered,0
391595,79531,3941,2026-05-30,1,0,Paytm_Wallet,497.96,Delivered,0
298701,82255,2196,2026-05-20,1,10,COD,3849.88,Delivered,0
917076,32939,5155,2026-01-12,1,0,COD,154.31,Delivered,0
365735,56179,7395,2026-02-25,1,20,COD,699.26,Delivered,0
110936,23566,7056,2026-03-07,1,10,Paytm_Wallet,148.04,Delivered,0
826163,43438,1781,2025-12-07,1,20,Paytm_UPI,3348.83,Delivered,0
143829,82682,8066,2026-04-03,1,0,Paytm_UPI,627.24,Delivered,0
904390,42949,3378,2025-12-28,1,10,Paytm_UPI,2508.7,Delivered,0
235149,11075,7935,2026-03-21,1,10,Paytm_Wallet,3852.25,Delivered,0
822992,60789,6128,2025-10-01,1,0,COD,1100.53,Returned,1
173950,89354,3260,2026-03-11,1,10,Paytm_UPI,485.62,Delivered,0
219936,69942,4738,2025-08-20,2,0,COD,1477.78,Delivered,0
266643,98150,9973,2026-06-22,1,10,Paytm_UPI,596.06,Delivered,0
929622,60343,8194,2026-01-12,3,0,COD,148.85,Delivered,0
169730,63422,2258,2025-09-16,1,0,Paytm_UPI,736.7,Delivered,0
663022,80932,7829,2025-11-11,1,0,COD,440.23,Delivered,0
275496,18256,8993,2026-04-20,2,10,Paytm_UPI,2229.81,Delivered,0
368958,38091,7829,2026-03-28,1,0,COD,440.23,Delivered,0
849756,95824,1087,2026-07-03,1,10,COD,428.36,Delivered,0
828780,31906,5342,2025-12-08,1,0,COD,1239.63,Delivered,0
398641,36724,2727,2026-01-31,1,0,COD,450.18,Delivered,0
400353,62505,9106,2025-10-25,1,0,Paytm_UPI,2067.98,Returned,1
997065,10433,3049,2026-02-13,2,0,COD,1114.22,Delivered,0
374201,20205,4714,2025-08-18,1,10,Paytm_UPI,2781.76,Delivered,0
897955,95673,3572,2025-08-22,1,0,Paytm_UPI,894.25,Delivered,0
514089,25084,3783,2026-05-22,1,0,Paytm_UPI,658.61,Delivered,0
311944,88561,1129,2025-08-09,1,0,COD,136.51,Delivered,0
681697,51831,4394,2026-05-31,1,0,Paytm_UPI,601.36,Delivered,0
622156,60777,7028,2025-09-22,1,0,Paytm_UPI,722.09,Delivered,0
233289,46681,3525,2026-01-24,1,10,Paytm_Wallet,2382.33,Delivered,0
137429,14629,3151,2026-01-05,1,0,COD,974.78,Delivered,0
602078,86415,8129,2025-08-18,2,0,COD,747.73,Delivered,0
216818,79945,5342,2025-10-03,2,10,COD,1115.67,Delivered,0
139878,72469,7922,2026-05-26,1,0,COD,216.76,Delivered,0
506914,69193,9074,2025-09-16,1,10,COD,467.35,Delivered,0
187669,66346,7033,2026-04-29,2,0,COD,329.68,Delivered,0
827309,27790,3985,2026-05-16,1,0,Paytm_UPI,442.2,Delivered,0
170674,92132,5073,2025-10-08,1,0,Paytm_UPI,669.49,Delivered,0
557125,75619,2941,2026-03-02,1,20,COD,1828.9,Delivered,0
488918,41079,3148,2025-12-24,1,10,COD,348.66,Delivered,0
874212,91633,8066,2025-08-31,1,0,Paytm_Wallet,627.24,Delivered,0
563495,42846,5033,2026-02-23,1,0,COD,956.09,Delivered,0
906487,43425,5636,2025-07-22,1,10,COD,306.36,Delivered,0
795076,12587,2545,2026-07-04,1,20,COD,605.85,Delivered,0
628083,24169,1050,2026-04-30,1,20,COD,286.89,Delivered,0
298148,12628,5961,2026-05-01,1,0,Paytm_Wallet,235.75,Delivered,0
320653,13312,1487,2026-04-14,1,0,Paytm_Wallet,1227.53,Delivered,0
433364,36217,5089,2025-07-23,1,0,COD,666.79,Delivered,0
696431,22156,7056,2025-07-12,1,20,Paytm_UPI,131.59,Delivered,0
260128,77839,8178,2025-11-16,1,10,Paytm_UPI,604.7,Delivered,0
362985,91924,3669,2026-06-30,1,0,COD,752.19,Delivered,0
467124,43202,5717,2026-01-02,1,0,Paytm_UPI,262.79,Delivered,0
310396,18936,8055,2026-06-22,2,0,Paytm_UPI,286.08,Delivered,0
775424,42540,4961,2025-07-28,1,20,Paytm_UPI,918.2,Delivered,0
510320,69890,6296,2025-12-01,1,20,Paytm_UPI,439.63,Delivered,0
260534,38091,9049,2025-10-28,1,0,Paytm_UPI,322.38,Delivered,0
630154,60173,8765,2025-07-31,3,0,Paytm_UPI,904.46,Delivered,0
336176,59692,9121,2025-09-16,1,10,COD,323.5,Returned,1
757681,83051,2653,2025-09-20,1,20,COD,641.37,Returned,1
452204,99514,6397,2026-03-19,1,0,Paytm_UPI,227.69,Delivered,0
856213,95824,9311,2025-12-24,1,0,Paytm_UPI,559.26,Delivered,0
126539,30290,6804,2026-06-10,1,10,Paytm_UPI,2392.96,Delivered,0
561929,15848,3118,2025-08-02,1,20,COD,1344.94,Delivered,0
984392,90460,2516,2025-10-10,1,10,COD,874.71,Delivered,0
730886,11947,7592,2026-01-28,1,20,Paytm_UPI,927.23,Delivered,0
401787,53655,3980,2026-02-08,1,10,Paytm_UPI,2914.24,Delivered,0
268923,35995,6804,2025-08-31,2,20,Paytm_UPI,2127.08,Delivered,0
673700,68183,2742,2025-11-07,2,10,COD,4116.36,Delivered,0
159468,80373,4095,2025-08-19,3,10,Paytm_Wallet,538.25,Delivered,0
818025,75525,7365,2025-08-01,1,0,Paytm_UPI,951.65,Delivered,0
529836,82655,9596,2026-01-24,1,0,Paytm_UPI,647.19,Delivered,0
660226,43425,3958,2025-07-13,1,0,COD,751.36,Delivered,0
748634,76155,2706,2026-04-12,1,10,Paytm_UPI,353.34,Returned,1
278169,13495,8964,2026-04-14,1,0,Paytm_Wallet,855.15,Delivered,0
437281,62041,1260,2025-11-27,1,0,COD,353.67,Delivered,0
140296,83005,7535,2025-08-31,1,20,Paytm_UPI,1022.21,Delivered,0
208834,11109,2461,2026-03-29,2,0,Paytm_UPI,3950.88,Delivered,0
345012,95820,2253,2025-07-09,1,0,Paytm_Wallet,477.57,Delivered,0
499731,38051,1738,2025-07-08,1,20,COD,408.82,Delivered,0
690045,28096,6384,2025-07-29,1,0,Paytm_Wallet,274.58,Delivered,0
953232,18891,7819,2025-12-04,1,10,COD,2297.85,Delivered,0
906035,52437,9108,2026-02-12,1,0,COD,395.59,Delivered,0
225453,68335,2914,2026-06-04,1,0,Paytm_Wallet,844.56,Delivered,0
335424,47353,7693,2026-04-28,1,20,Paytm_UPI,959.7,Delivered,0
758806,81105,2817,2025-07-20,1,10,Paytm_UPI,518.69,Delivered,0
691018,31174,7259,2026-02-03,1,0,Paytm_UPI,1108.27,Delivered,0
177514,39170,3757,2025-07-14,1,20,Paytm_UPI,894.22,Delivered,0
780381,51245,1471,2026-05-23,1,10,Paytm_UPI,2447.75,Returned,1
599571,67954,2866,2026-07-05,2,20,Paytm_UPI,569.72,Delivered,0
699252,89997,7564,2026-03-14,1,0,COD,1180.78,Delivered,0
504807,21552,4032,2025-10-24,1,0,Paytm_UPI,293.68,Delivered,0
818914,74178,2669,2026-03-03,1,10,Paytm_UPI,856.65,Delivered,0
505554,39949,6451,2025-12-28,1,10,COD,447.7,Delivered,0
884407,59816,6006,2025-10-07,1,20,COD,521.1,Delivered,0
